season,episode,character,line
S10,E03,Joey," Ok, you're scaring me a little bit."
S10,E03,Rachel," Oh! Get over it soldier, we've gotta do this! (She pulls him towards her and throws him onto the barcalounger) Ok. Aha! You like that huh?"
S10,E03,Joey, Oh! yeah!
S10,E03,Rachel," You like that? (She climbs on the barcalounger seductively, putting her knees next to Joey's hips.) Let's take this into high gear (She pulls the barcalounger lever and seat r"
S10,E03,Joey, uh uh!
S10,E03,Rachel," Yeah baby, I'll show you how we do it!"
S10,E03,Joey," No, no, no! You kneed me in my misters!"
S10,E03,Rachel, What? Oh my God! I'm so sorry. Joey? Are you ok?
S10,E03,Joey," (He just sits there, legs very close together with a painful look on his face) Soldier down!"
S10,E03,Monica, We are not friends with Phoebe anymore.
S10,E03,Chandler," If she asks, I protested a little, but ok!"
S10,E03,Phoebe," Oh Chandler! Thank God you're alive. Monica, can I talk to you outside for a minute?"
S10,E03,Monica, I have nothing to say to you.
S10,E03,Phoebe," Please, Monica? In the hall?"
S10,E03,Chandler," Well, aren't you a treat."
S10,E03,Monica," I can't believe you tried to cut me out. Why Phoebe, why?"
S10,E03,Phoebe," It was right after we were living together and you were driving me crazy, okay? You were really controlling and compulsive and shrill."
S10,E03,Monica, I'm still all those things!
S10,E03,Phoebe, You're also so generous and kind and scrappy!
S10,E03,Monica, (starts smiling) I am scrappy.
S10,E03,Phoebe," Exactly! Look, no matter what I tried to do, I couldn't keep you out of my life. Of all the people I have cut out, you were the only one who ever clawed her way back in."
S10,E03,Monica, It's because I'm scrappy.
S10,E03,Phoebe," Yeah, you are. And I'm so glad that you fought your way back in, because I don't know what I would do without you."
S10,E03,Monica, I won't know what I would do without you.
S10,E03,Monica," Well, I guess we should go back in. When you gave me another chance, I guess we should do the same for Amanda."
S10,E03,Phoebe," Yeah, I guess you're right."
S10,E03,Ross," I'm gonna stop you right there, Glenda. Okay? Does it look like this is my first time, huh? Now I want 4 two's... and I want them all on my back."
S10,E03,Ross," Wait a minute, there's two sets of nozzles, which one is it?"
S10,E03,Ross, Which... which... which... Which one is it?
S10,E03,Ross, OH! SON OF A BITCH!
S10,E03,Rachel, What is the matter with us?
S10,E03,Joey," Well, I know what's the matter with me."
S10,E03,Rachel," No, I mean with us, you know. I mean, is it supposed to be this... difficult?"
S10,E03,Joey, I don't know.
S10,E03,Chandler," That fake British woman is a real bitch, but she sure can dance... Hey!"
S10,E03,Rachel," Hi! Hey, listen, can we ask you a question? When you and Monica first hooked up, was it weird going from friends to... more than that?"
S10,E03,Chandler," Kinda... you know, sneaking around, having to hide from you guys..."
S10,E03,Rachel," No, no, no... No, I mean... se-x-u-ally..."
S10,E03,Joey," Yeah, was there a part of you that... felt like it was... really wrong?"
S10,E03,Chandler," Actually, no. No, it felt right. You know, it felt like uhm... I can't believe we haven't been doing this the whole time."
S10,E03,Chandler," I can tell from your expressions that that's the good news you were hoping for... Well, I'm gonna go continue to... spread the joy.(Chandler leaves the apartment. Joey sighs"
S10,E03,Rachel," Well, just because it happened that way for them doesn't mean it has to happen that way for us."
S10,E03,Joey," Yeah, yeah... Absolutely. I mean, just because something's difficult doesn't mean that you quit."
S10,E03,Rachel," Right, totally."
S10,E03,Joey," Yeah, so we just keep trying and trying until we... do it."
S10,E03,Rachel," Yeah, and if doesn't work, then we'll be just one of those couples that never have sex."
S10,E03,Joey, That's a... pla-an.
S10,E03,Joey, (sighs) Wow... I did not see this coming.
S10,E03,Rachel, I know.
S10,E03,Joey," I don't get it. I mean, I was so sure this was what I wanted."
S10,E03,Rachel, Hmmm... Me too...
S10,E03,Rachel, I wonder how Monica and Chandler could do it?
S10,E03,Joey, I guess they weren't as good friends as we are.
S10,E03,Rachel, Aah... I bet you're right.
S10,E03,Joey, So...
S10,E03,Rachel, Yeah.
S10,E03,Joey, I love ya.
S10,E03,Rachel," Love you too... Alright, I'm going to bed."
S10,E03,Joey," Yeah, me too."
S10,E03,Joey," Ooh, yeah, I'm not going anywhere for a while."
S10,E03,Chandler," Dude, it's Chandler. Let me in."
S10,E03,Ross, Go away! I don't want to see anybody.
S10,E03,Chandler," I know, I went to the tanning place and the same thing happened to me. You have to let me in."
S10,E03,Ross, Really? Did you count Mississipily?
S10,E03,Ross," Dude, you're not tanned."
S10,E03,Chandler," No, I just had to get a picture of this."
S10,E03,Chandler, I see you later!
S06,E12,Ross," Hey, you’re not going to believe this. I made up a joke and sent it in to Playboy. They printed it!"
S06,E12,Phoebe, I didn’t know Playboy prints jokes.
S06,E12,Ross," Yeah, they print jokes, interviews, hard-hitting journalism. It’s not just about the pictures."
S06,E12,Monica," That didn’t work on mom, it’s not going to work on us."
S06,E12,Ross," (showing them the page) Here, check it out. It’s the first one, too."
S06,E12,Chandler, That is funny. It was also funny when I made it up.
S06,E12,Ross, What?
S06,E12,Chandler, I made that joke up.
S06,E12,Ross," Uh, oh-oh, no you didn’t. I did."
S06,E12,Chandler," Yes, I did. I told it to Dan at work, and he said it was the funniest joke he’d ever heard."
S06,E12,Ross," Hey, tell Dan, ‘Thanks.’"
S06,E12,Ross, What?
S06,E12,Rachel," I’m sorry, I was just reading the joke below it. Man, that one is funny. (Ross grabs the magazine away from her.)"
S06,E12,Chandler," Monica, you remember me telling you that joke, right?"
S06,E12,Monica, No.
S06,E12,Chandler, Seriously?
S06,E12,Monica," Well, you tell a lot of jokes!"
S06,E12,Ross," Look, Chandler, it’s my joke. But, hey, if it makes you feel any better they don’t print the name, so it doesn’t really matter who gets credit, right?"
S06,E12,Chandler," Yeah, I guess."
S06,E12,Joey, (entering) Hey guys.
S06,E12,Chandler," (jumping up from his chair) Hey, Joey, Playboy printed my joke."
S06,E12,Ross," No, it’s my joke, it’s mine. You can call them, they’ll tell you."
S06,E12,Chandler, It’s my joke.
S06,E12,Ross, It’s my joke.
S06,E12,Joey," Whoa-whoa-whoa. Jokes? You guys know they have naked chicks in there, right?"
S06,E12,Chandler," Dude, you have got to turn on Behind the Music. The band Heart is having a really tough time, and I think they may break up."
S06,E12,Joey, Let’s go watch it at your place.
S06,E12,Chandler," Nah, Monica’s watching some cooking show. Come on, I don’t want to miss when they were skinny."
S06,E12,Joey," Chandler, Chandler, y’know what we should do? You and I should go out and get some new sunglasses."
S06,E12,Chandler," What? No, I want to watch this. (He turns on the television and the screen is completely covered in snow). Did your cable go out?"
S06,E12,Joey," No, that’s VH-1. I gotta tell you, the music these kids listen to today . . . It’s like a lotta noise to me. I don’t know…"
S06,E12,Chandler," Joey, why is your cable out?"
S06,E12,Joey," I uh, oh! Because, uh, I haven’t really paid the bill"
S06,E12,Chandler," If you need money, will you please-please just let me loan you some money?"
S06,E12,Joey," No, Chandler. Look, forget about it, okay? Look, I know things have been a little tight since Janine moved out. Oh, was she hot."
S06,E12,Chandler, Whoa ho.
S06,E12,Joey," I know! Yeah, but, look I can handle it. All right? Look, I can listen to the radio, huh? And Ross gave me this great book (holds up the Playboy magazine)."
S06,E12,Chandler," (picks up the phone) All right, you want to see if the joke stealer will let us watch the show at his place?"
S06,E12,Joey, Sure.
S06,E12,Chandler," (with phone to ear, obviously hearing no dial tone) Paid your phone bill?"
S06,E12,Joey, Not so much.
S06,E12,Phoebe, (entering) Hey.
S06,E12,Monica, (relieved) It’s only you.
S06,E12,Phoebe, Wh-wh-what are you doing?
S06,E12,Rachel, We are looking at a Playboy.
S06,E12,Phoebe," Oh, I want to look too! (She runs over and sits down and checks out a picture). Yikes!"
S06,E12,Monica," So do you think that these pictures—Are, are they trying to tell a story?"
S06,E12,Rachel," Oh, yeah, sure. I mean, like in the case of this young woman, she has lost her clothes, so she rides naked on the horse, she’s crying out, ‘Where are they"
S06,E12,Monica," Well, she’s not going to find them lying in the grass like that."
S06,E12,Phoebe," Oh, yeah. Aw, remember the days when you used to go out to the barn, lift up your shirt, and bend over?"
S06,E12,Monica,Rachel and  Yeah.
S06,E12,Rachel," You see, now, I would date this girl. She’s cute, she’s outdoorsy, you know, and she knows how to build a fire. I mean, that’s got to come in handy"
S06,E12,Monica," Okay, I’ve got a question. If you had to pick one of us to date, who would it be?"
S06,E12,Rachel, (thinks) I don’t know.
S06,E12,Monica, Me neither.
S06,E12,Phoebe, Rachel.
S06,E12,Monica, What?!
S06,E12,Phoebe, I don’t know. (Pause) Me neither.
S06,E12,Joey, You forget how many great songs Heart had.
S06,E12,Chandler, Yeah.
S06,E12,Ross," You know, Barracuda was the first song I learned to play on the keyboard."
S06,E12,Chandler," So, you heard it, you repeated it, so that must mean you wrote it."
S06,E12,Joey," Oh, you guys, with this joke. I gotta say, I know I cracked up, but I’m not even sure I got it."
S06,E12,Ross," What, you didn’t get it? The doctor is a monkey."
S06,E12,Chandler, And monkeys can’t write out prescriptions.
S06,E12,Chandler," (stops laughing, to Ross) You are not allowed to laugh at my joke."
S06,E12,Ross," Your joke? Well, I think ‘the Hef’ would disagree, which is why he sent me a check for one hundred ah-dollars."
S06,E12,Chandler," So, you stole my joke, and you stole my money."
S06,E12,Ross," Well, I was going to stick it in the ATM, but now I think I’ll show the sexy teller that I am a published writer."
S06,E12,Chandler," Well, she is going to know that you stole the joke."
S06,E12,Ross," Oh, what are you going to do, follow me down there?"
S06,E12,Chandler, Yeah!
S06,E12,Ross," Well, I’m not going to go now anyway (he goes to sit down)."
S06,E12,Chandler, Okay (he goes to sit down).
S06,E12,Gunther, (handing Joey the bill) Here you go.
S06,E12,Joey," Ah, Gunther, I can’t pay for this right now because I’m not working, so I’ve had to cut down on some luxuries like uh, payin’ for stuff."
S06,E12,Gunther," Well, if you want, you can work here."
S06,E12,Joey," Uh, I don’t know. Ya see, it’s just, see I was a regular on a soap opera y’know? And to go from that to this, I just… Plus, I’d have to wait on all my frien"
S06,E12,Gunther," Okay, but the money’s good, plus you get to stare at Rachel as much as you want."
S06,E12,Joey, What?!
S06,E12,Gunther, Flexible hours.
S06,E12,Joey, Maybe I could be a waiter. Could I use the phone?
S06,E12,Monica," (visibly upset) She picked Rachel. I mean, she tried to back out of it, but it was obvious. She picked Rachel."
S06,E12,Chandler," (visibly upset) He took my joke, he took it."
S06,E12,Monica, It’s wrong. You know what else is wrong? Phoebe picking Rachel.
S06,E12,Chandler," You know who else picked Rachel? Ross, and you know what else Ross did? He stole my joke. You know what? I’m going to get a joke journal. Y’know? And do"
S06,E12,Monica, That’s a good idea.
S06,E12,Chandler, Yeah!
S06,E12,Monica, Do you know what’s a bad idea?
S06,E12,Chandler, Picking Rachel.
S06,E12,Monica, That’s right. (A noise comes from the living room.) Did you hear something?
S06,E12,Chandler, Maybe it’s the sound of Ross climbing into my brain and stealing my thoughts.
S06,E12,Monica, It’s coming from the living room.
S06,E12,Joey, (sheepishly) I finished my book. (Chandler and Monica slowly retreat back to bed.)
S06,E12,Monica," (entering) Hey, you guys."
S06,E12,Rachel,Phoebe and  Hey.
S06,E12,Monica," (laughing) Oh, don’t you guys look cute. You guys make such a cute couple."
S06,E12,Rachel," Monica, what are you doing?"
S06,E12,Monica," (laughing harder) Nothing, I’m just trying to recreate some of the fun that we had at my place the other day. (To Phoebe) Remember, when you picked Rachel"
S06,E12,Phoebe, I guess it was kinda funny.
S06,E12,Monica, (angrily) It wasn’t funny at all! Why would you do that? Why didn’t you pick me?
S06,E12,Phoebe, Fine. The reason that I was leaning a little bit more toward Rachel than you is just that you’re … just … kinda high maintenance—Okay let’s go to lunch!
S06,E12,Monica," That is completely untrue. You think I’m high maintenance? Okay, prove it. I want you to make a list and we’re going to go through it point by point!"
S06,E12,Phoebe," No, okay, you’re right. You’re easy-going. You’re just not as easy-going as Rachel. She’s just more flexible and-and mellow. That’s all."
S06,E12,Rachel," (To Monica) Well, people are different."
S06,E12,Phoebe," Ya, you know, Rachel … she’ll do whatever you want. Y’know, you can just walk all over her."
S06,E12,Rachel," What? Wait a minute. What are you saying, that I’m a pushover? I’m not a pushover."
S06,E12,Phoebe," Oh, okay, (laughing) you’re not a pushover."
S06,E12,Rachel," Oh my … you think I’m a pushover. Well wait, watch this, you know what? You’re not invited to lunch. What do you think of that? I think that’s pretty stro"
S06,E12,Monica," (to Phoebe) You start working on that list. (She grabs her coat and leaves, too.)"
S06,E12,Rachel, I cannot believe her.
S06,E12,Monica, I know. Where do you wanna go eat?
S06,E12,Rachel," Oh, oh, I love that Japanese place."
S06,E12,Monica, I’m sick of Japanese. We’re not going there.
S06,E12,Rachel," All right, wherever you wanna go is cool."
